num,name,units,lecture_days,l_begin,l_end,recitation_days,r_begin,r_end
33151,Matter and Interactions I,12.0,"['MO', 'WE', 'FR']",2017-09-09 09:30:00,2017-09-09 10:20:00,"['TU', 'TH']",2017-09-09 08:30:00,2017-09-09 09:20:00
33151,Matter and Interactions I,12.0,"['MO', 'WE', 'FR']",2017-09-09 09:30:00,2017-09-09 10:20:00,"['TU', 'TH']",2017-09-09 09:30:00,2017-09-09 10:20:00
33151,Matter and Interactions I,12.0,"['MO', 'WE', 'FR']",2017-09-09 09:30:00,2017-09-09 10:20:00,"['TU', 'TH']",2017-09-09 10:30:00,2017-09-09 11:20:00
33201,Physics Sophomore Colloquium I,2.0,['TU'],2017-09-09 10:30:00,2017-09-09 11:20:00,[],,
33211,Physics III: Modern Essentials,10.0,"['MO', 'WE', 'FR']",2017-09-09 09:30:00,2017-09-09 10:20:00,[],,
33211,Physics III: Modern Essentials,10.0,['TU'],2017-09-09 09:30:00,2017-09-09 10:20:00,[],,
33213,Mini-Course in Special Relativity,4.0,"['MO', 'WE', 'FR']",2017-09-09 09:30:00,2017-09-09 10:20:00,[],,
33213,Mini-Course in Special Relativity,4.0,['TU'],2017-09-09 09:30:00,2017-09-09 10:20:00,[],,
33224,"Stars, Galaxies and the Universe",9.0,"['MO', 'WE', 'FR']",2017-09-09 15:30:00,2017-09-09 16:20:00,['TU'],2017-09-09 18:30:00,2017-09-09 19:20:00
33225,Quantum Physics and Structure of Matter,9.0,"['MO', 'WE', 'FR']",2017-09-09 12:30:00,2017-09-09 13:20:00,[],,
33231,Physical Analysis,10.0,"['MO', 'WE', 'FR']",2017-09-09 11:30:00,2017-09-09 12:20:00,[],,
33231,Physical Analysis,10.0,['TH'],2017-09-09 09:30:00,2017-09-09 10:20:00,[],,
33241,Introduction to Computational Physics,9.0,"['MO', 'WE', 'FR']",2017-09-09 12:30:00,2017-09-09 13:20:00,[],,
33301,Physics Upperclass Colloquium I,1.0,['TH'],2017-09-09 10:30:00,2017-09-09 11:20:00,[],,
33331,Physical Mechanics I,10.0,"['MO', 'WE', 'FR']",2017-09-09 14:30:00,2017-09-09 15:20:00,[],,
33331,Physical Mechanics I,10.0,['TU'],2017-09-09 08:30:00,2017-09-09 09:20:00,[],,
33338,Intermediate Electricity and Magnetism I,10.0,"['MO', 'WE', 'FR']",2017-09-09 10:30:00,2017-09-09 11:20:00,[],,
33338,Intermediate Electricity and Magnetism I,10.0,['TH'],2017-09-09 08:30:00,2017-09-09 09:20:00,[],,
33341,Thermal Physics I,10.0,"['MO', 'WE', 'FR']",2017-09-09 13:30:00,2017-09-09 14:20:00,[],,
33341,Thermal Physics I,10.0,['TU'],2017-09-09 12:30:00,2017-09-09 13:20:00,[],,
33355,Nanoscience and Nanotechnology,9.0,"['MO', 'WE', 'FR']",2017-09-09 11:30:00,2017-09-09 12:20:00,['TU'],2017-09-09 09:00:00,2017-09-09 11:50:00
33441,Introduction to BioPhysics,10.0,"['TU', 'TH']",2017-09-09 15:00:00,2017-09-09 16:20:00,[],,
33445,Advanced Quantum Physics I,9.0,"['MO', 'WE', 'FR']",2017-09-09 09:30:00,2017-09-09 10:20:00,[],,
33467,Astrophysics of Stars and the Galaxy,9.0,"['TU', 'TH']",2017-09-09 13:30:00,2017-09-09 14:50:00,[],,
33650,General Relativity,9.0,"['MO', 'WE', 'FR']",2017-09-09 11:30:00,2017-09-09 12:20:00,[],,
33652,Introduction to String Theory,9.0,"['MO', 'WE', 'FR']",2017-09-09 12:30:00,2017-09-09 13:20:00,[],,
33755,Quantum Mechanics I,12.0,"['MO', 'WE', 'FR']",2017-09-09 09:30:00,2017-09-09 10:20:00,[],,
33755,Quantum Mechanics I,12.0,['FR'],2017-09-09 15:30:00,2017-09-09 16:20:00,[],,
33759,Introduction to Mathematical Physics I,12.0,"['MO', 'WE', 'FR']",2017-09-09 12:30:00,2017-09-09 13:20:00,[],,
33759,Introduction to Mathematical Physics I,12.0,['WE'],2017-09-09 15:30:00,2017-09-09 16:20:00,[],,
33761,Classical Electrodynamics I,12.0,"['MO', 'WE', 'FR']",2017-09-09 10:30:00,2017-09-09 11:20:00,[],,
33761,Classical Electrodynamics I,12.0,['MO'],2017-09-09 15:30:00,2017-09-09 16:20:00,[],,
33775,Introduction to Research 1,12.0,['TU'],2017-09-09 15:30:00,2017-09-09 16:20:00,[],,
33777,Introductory Astrophysics,12.0,"['TU', 'TH']",2017-09-09 09:00:00,2017-09-09 10:20:00,[],,
33778,Introduction to Cosmology,12.0,"['TU', 'TH']",2017-09-09 10:30:00,2017-09-09 11:50:00,[],,
33779,Introduction to Nuclear and Particle Physics,12.0,"['MO', 'WE', 'FR']",2017-09-09 11:30:00,2017-09-09 12:20:00,[],,
33783,Solid State Physics,12.0,"['MO', 'WE', 'FR']",2017-09-09 13:30:00,2017-09-09 14:20:00,[],,
33794,Colloquium,1.0,['MO'],2017-09-09 16:30:00,2017-09-09 17:50:00,[],,
85102,Introduction to Psychology,9.0,"['TU', 'TH']",2017-09-09 13:30:00,2017-09-09 14:20:00,['WE'],2017-09-09 15:00:00,2017-09-09 16:50:00
85102,Introduction to Psychology,9.0,"['TU', 'TH']",2017-09-09 13:30:00,2017-09-09 14:20:00,['WE'],2017-09-09 13:00:00,2017-09-09 14:50:00
85102,Introduction to Psychology,9.0,"['TU', 'TH']",2017-09-09 13:30:00,2017-09-09 14:20:00,['FR'],2017-09-09 13:00:00,2017-09-09 14:50:00
85102,Introduction to Psychology,9.0,"['TU', 'TH']",2017-09-09 13:30:00,2017-09-09 14:20:00,['TU'],2017-09-09 15:00:00,2017-09-09 16:50:00
85102,Introduction to Psychology,9.0,"['TU', 'TH']",2017-09-09 13:30:00,2017-09-09 14:20:00,['TH'],2017-09-09 15:00:00,2017-09-09 16:50:00
85102,Introduction to Psychology,9.0,"['TU', 'TH']",2017-09-09 13:30:00,2017-09-09 14:20:00,['FR'],2017-09-09 15:00:00,2017-09-09 16:50:00
85211,Cognitive Psychology,9.0,"['MO', 'WE', 'FR']",2017-09-09 08:30:00,2017-09-09 09:20:00,[],,
85211,Cognitive Psychology,9.0,"['MO', 'WE', 'FR']",2017-09-09 14:30:00,2017-09-09 15:20:00,[],,
85213,Human Information Processing and Artifical Intelligence,9.0,"['MO', 'WE', 'FR']",2017-09-09 10:30:00,2017-09-09 11:20:00,[],,
85219,Biological foundations of Behavior,9.0,"['TU', 'TH']",2017-09-09 15:00:00,2017-09-09 16:20:00,[],,
85221,Principles of Child Development,9.0,"['TU', 'TH']",2017-09-09 13:30:00,2017-09-09 14:50:00,[],,
85241,Social Psychology,9.0,"['TU', 'TH']",2017-09-09 13:30:00,2017-09-09 14:50:00,[],,
85241,Social Psychology,9.0,"['TU', 'TH']",2017-09-09 12:00:00,2017-09-09 13:20:00,[],,
85241,Social Psychology,9.0,"['MO', 'WE']",2017-09-09 13:30:00,2017-09-09 14:50:00,[],,
85261,Abnormal Psychology,9.0,"['MO', 'WE']",2017-09-09 10:30:00,2017-09-09 11:50:00,[],,
85281,Introduction to Clinical Psychology,9.0,"['TU', 'TH']",2017-09-09 12:00:00,2017-09-09 13:20:00,[],,
85310,Research Methods in Cognitive Psychology,9.0,"['MO', 'WE']",2017-09-09 13:30:00,2017-09-09 14:50:00,[],,
85320,Research Methods in Developmental Psychology,9.0,"['MO', 'WE']",2017-09-09 15:00:00,2017-09-09 16:20:00,[],,
85340,Research Methods in Social Psychology,9.0,"['MO', 'WE']",2017-09-09 10:30:00,2017-09-09 11:50:00,[],,
85340,Research Methods in Social Psychology,9.0,"['TU', 'TH']",2017-09-09 12:00:00,2017-09-09 13:20:00,[],,
85341,Organizational Communication,9.0,"['TU', 'TH']",2017-09-09 09:00:00,2017-09-09 10:20:00,[],,
85370,perception,9.0,"['TU', 'TH']",2017-09-09 09:00:00,2017-09-09 10:20:00,[],,
85375,crosscultural psychology,9.0,"['TU', 'TH']",2017-09-09 10:30:00,2017-09-09 11:50:00,[],,
85377,attitudes and persusaion,9.0,"['TU', 'TH']",2017-09-09 10:30:00,2017-09-09 11:50:00,[],,
85390,Human Memory,9.0,"['MO', 'WE']",2017-09-09 10:30:00,2017-09-09 11:50:00,[],,
85406,Autism: Psychological and Neuroscience Perspectives,9.0,['WE'],2017-09-09 19:00:00,2017-09-09 21:50:00,[],,
85408,Visual Cognition,9.0,"['TU', 'TH']",2017-09-09 10:30:00,2017-09-09 11:50:00,[],,
85414,Cognitive Neuropsychology,9.0,"['MO', 'WE']",2017-09-09 10:30:00,2017-09-09 11:50:00,[],,
85438,"Educational Goals, Instruction, and Assessment",9.0,"['TU', 'TH']",2017-09-09 16:30:00,2017-09-09 17:50:00,[],,
85442,Health Psychology,9.0,"['MO', 'WE']",2017-09-09 15:00:00,2017-09-09 16:20:00,[],,
85444,relationships,9.0,"['TU', 'TH']",2017-09-09 13:30:00,2017-09-09 14:50:00,[],,
85480,Internship in Clinical Psychology,,"['TU', 'TH']",2017-09-09 10:30:00,2017-09-09 11:50:00,[],,
85484,Practicum in Child Development,,['WE'],2017-09-09 10:30:00,2017-09-09 11:50:00,[],,
85708,Visual Cognition,9.0,"['TU', 'TH']",2017-09-09 10:30:00,2017-09-09 11:50:00,[],,
85710,Graduate Core: Developmental,,['WE'],2017-09-09 13:30:00,2017-09-09 16:30:00,[],,
85714,Cognitive Neuropsychology,9.0,"['MO', 'WE']",2017-09-09 10:30:00,2017-09-09 11:50:00,[],,
85738,"Educational Goals, Instruction, and Assessment",,"['TU', 'TH']",2017-09-09 16:30:00,2017-09-09 17:50:00,[],,
85742,Health Psychology,,"['MO', 'WE']",2017-09-09 15:00:00,2017-09-09 16:20:00,[],,
85744,relationships,,"['TU', 'TH']",2017-09-09 13:30:00,2017-09-09 14:50:00,[],,
85765,Cognitive Neuroscience,,"['TU', 'TH']",2017-09-09 10:30:00,2017-09-09 11:50:00,[],,
85770,Perception,,"['TU', 'TH']",2017-09-09 09:00:00,2017-09-09 10:20:00,[],,
85775,crosscultral,,"['TU', 'TH']",2017-09-09 10:30:00,2017-09-09 11:50:00,[],,
85777,Attitudes and Persuasion,,"['TU', 'TH']",2017-09-09 10:30:00,2017-09-09 11:50:00,[],,
85790,Human Memory,,"['MO', 'WE']",2017-09-09 10:30:00,2017-09-09 11:50:00,[],,
85806,Autism: Psychological and Neuroscience Perspectives,,['WE'],2017-09-09 19:00:00,2017-09-09 21:50:00,[],,
85811,Topics in Psychology,5.0,['MO'],2017-09-09 16:30:00,2017-09-09 17:50:00,[],,
91800,Organizational Management,12.0,['MO'],2017-09-09 18:00:00,2017-09-09 20:50:00,[],,
91801,Statistical Methods for Managers,12.0,['WE'],2017-09-09 18:00:00,2017-09-09 20:50:00,[],,
91801,Statistical Methods for Managers,12.0,['SA'],2017-09-09 08:30:00,2017-09-09 09:50:00,[],,
91820,Strategic Planning,12.0,"['MO', 'WE']",2017-09-09 16:30:00,2017-09-09 17:50:00,[],,
91820,Strategic Planning,12.0,"['MO', 'WE']",2017-09-09 10:30:00,2017-09-09 11:50:00,[],,
91843,Power and Influence,6.0,['MO'],2017-09-09 18:00:00,2017-09-09 20:50:00,[],,
90704,"Poverty, Inequality and Social Policies:  An International Comparison",12.0,['WE'],2017-09-09 18:00:00,2017-09-09 20:50:00,[],,
90705,Policy Analysis I,12.0,"['TU', 'FR']",2017-09-09 10:30:00,2017-09-09 11:50:00,[],,
90707,Statistical Reasoning,12.0,"['MO', 'WE']",2017-09-09 13:30:00,2017-09-09 14:50:00,[],,
90707,Statistical Reasoning,12.0,['FR'],2017-09-09 09:00:00,2017-09-09 10:20:00,[],,
90709,Intermediate Economic Analysis,12.0,"['TU', 'TH', 'FR']",2017-09-09 10:30:00,2017-09-09 11:50:00,[],,
90710,Applied Economic Analysis,12.0,"['TU', 'TH', 'FR']",2017-09-09 10:30:00,2017-09-09 11:50:00,[],,
90710,Applied Economic Analysis,12.0,"['TU', 'TH']",2017-09-09 13:30:00,2017-09-09 14:50:00,[],,
90710,Applied Economic Analysis,12.0,['FR'],2017-09-09 13:30:00,2017-09-09 14:50:00,[],,
90710,Applied Economic Analysis,12.0,"['WE', 'FR']",2017-09-09 15:00:00,2017-09-09 16:20:00,[],,
90711,Statistical Reasoning with R,12.0,"['MO', 'WE', 'FR']",2017-09-09 13:30:00,2017-09-09 14:50:00,[],,
90711,Statistical Reasoning with R,12.0,"['MO', 'WE', 'FR']",2017-09-09 15:00:00,2017-09-09 16:20:00,[],,
90717,Writing for Public Policy,6.0,"['MO', 'WE']",2017-09-09 09:00:00,2017-09-09 10:20:00,[],,
90717,Writing for Public Policy,6.0,"['MO', 'WE']",2017-09-09 10:30:00,2017-09-09 11:50:00,[],,
90717,Writing for Public Policy,6.0,['TH'],2017-09-09 18:00:00,2017-09-09 20:50:00,[],,
90717,Writing for Public Policy,6.0,"['TU', 'TH']",2017-09-09 09:00:00,2017-09-09 10:20:00,[],,
90717,Writing for Public Policy,6.0,"['TU', 'TH']",2017-09-09 13:30:00,2017-09-09 14:50:00,[],,
90719,Physical Technical Systems I,12.0,"['TU', 'TH']",2017-09-09 15:00:00,2017-09-09 16:50:00,[],,
90719,Physical Technical Systems I,12.0,"['TU', 'TH']",2017-09-09 15:00:00,2017-09-09 16:50:00,[],,
90726,Money and Politics,6.0,['TH'],2017-09-09 18:00:00,2017-09-09 20:50:00,[],,
90728,Introduction to Database Management,6.0,"['MO', 'WE']",2017-09-09 09:00:00,2017-09-09 10:20:00,[],,
90728,Introduction to Database Management,6.0,"['MO', 'WE']",2017-09-09 10:30:00,2017-09-09 11:50:00,[],,
90728,Introduction to Database Management,6.0,"['MO', 'WE']",2017-09-09 09:00:00,2017-09-09 10:20:00,[],,
90728,Introduction to Database Management,6.0,"['MO', 'WE']",2017-09-09 10:30:00,2017-09-09 11:50:00,[],,
90730,Methods of Policy Analysis,12.0,['MO'],2017-09-09 09:00:00,2017-09-09 11:50:00,[],,
90736,Public Finance,12.0,"['MO', 'WE', 'FR']",2017-09-09 13:30:00,2017-09-09 14:50:00,[],,
90737,Budget Management Control System,12.0,['TU'],2017-09-09 18:00:00,2017-09-09 20:50:00,[],,
90739,Systems Synthesis I,12.0,"['MO', 'WE']",2017-09-09 16:30:00,2017-09-09 17:50:00,[],,
90739,Systems Synthesis I,12.0,"['MO', 'WE']",2017-09-09 16:30:00,2017-09-09 17:50:00,[],,
90739,Systems Synthesis I,12.0,['MO'],2017-09-09 16:30:00,2017-09-09 17:50:00,[],,
90739,Systems Synthesis I,12.0,['WE'],2017-09-09 16:30:00,2017-09-09 17:50:00,[],,
90739,Systems Synthesis I,12.0,"['TU', 'TH']",2017-09-09 15:00:00,2017-09-09 16:20:00,[],,
90739,Systems Synthesis I,12.0,"['MO', 'WE']",2017-09-09 16:30:00,2017-09-09 17:50:00,[],,
90739,Systems Synthesis I,12.0,['MO'],2017-09-09 16:30:00,2017-09-09 17:50:00,[],,
90739,Systems Synthesis I,12.0,['WE'],2017-09-09 16:30:00,2017-09-09 17:50:00,[],,
90739,Systems Synthesis I,12.0,"['MO', 'WE']",2017-09-09 16:30:00,2017-09-09 17:50:00,[],,
90743,Urban and Regional Economic Development,12.0,['TH'],2017-09-09 18:00:00,2017-09-09 20:50:00,[],,
90752,Rise of the Asian Economies,12.0,"['TU', 'TH']",2017-09-09 10:30:00,2017-09-09 11:50:00,[],,
90763,Human Rights Conflicts & Development,6.0,['MO'],2017-09-09 18:00:00,2017-09-09 20:50:00,[],,
90777,Intermediate Statistical Methods,6.0,"['MO', 'WE']",2017-09-09 15:00:00,2017-09-09 16:20:00,[],,
90777,Intermediate Statistical Methods,6.0,['FR'],2017-09-09 09:00:00,2017-09-09 10:20:00,[],,
90777,Intermediate Statistical Methods,6.0,"['MO', 'WE']",2017-09-09 16:30:00,2017-09-09 17:50:00,[],,
90777,Intermediate Statistical Methods,6.0,['FR'],2017-09-09 09:00:00,2017-09-09 10:20:00,[],,
90777,Intermediate Statistical Methods,6.0,"['TU', 'TH']",2017-09-09 10:30:00,2017-09-09 11:50:00,[],,
90777,Intermediate Statistical Methods,6.0,['FR'],2017-09-09 15:00:00,2017-09-09 16:20:00,[],,
90777,Intermediate Statistical Methods,6.0,"['TU', 'TH']",2017-09-09 15:00:00,2017-09-09 16:20:00,[],,
90777,Intermediate Statistical Methods,6.0,['FR'],2017-09-09 15:00:00,2017-09-09 16:20:00,[],,
90777,Intermediate Statistical Methods,6.0,"['TU', 'TH']",2017-09-09 16:30:00,2017-09-09 17:50:00,[],,
90777,Intermediate Statistical Methods,6.0,['FR'],2017-09-09 15:00:00,2017-09-09 16:20:00,[],,
90778,Media and Public Policy Making,6.0,['TH'],2017-09-09 18:00:00,2017-09-09 20:50:00,[],,
90782,Multi Media,12.0,['WE'],2017-09-09 18:00:00,2017-09-09 20:50:00,[],,
90798,Environmental Policy & Planning,12.0,['MO'],2017-09-09 18:00:00,2017-09-09 20:50:00,[],,
90801,Desktop Publishing,6.0,"['TU', 'TH']",2017-09-09 09:00:00,2017-09-09 10:20:00,[],,
90801,Desktop Publishing,6.0,"['TU', 'TH']",2017-09-09 09:00:00,2017-09-09 10:20:00,[],,
90811,Foundation of Social Innovation and Enterprise,6.0,"['TU', 'TH']",2017-09-09 16:30:00,2017-09-09 17:50:00,[],,
90812,Introduction to Python,6.0,"['TU', 'TH']",2017-09-09 15:00:00,2017-09-09 16:20:00,[],,
90812,Introduction to Python,6.0,"['TU', 'TH']",2017-09-09 15:00:00,2017-09-09 16:20:00,[],,
90818,Health Care Quality & Performance Improvement,6.0,['TH'],2017-09-09 18:00:00,2017-09-09 20:50:00,[],,
90823,Program Evaluation,12.0,['WE'],2017-09-09 18:00:00,2017-09-09 20:50:00,[],,
90825,Innovation Management in Practice,,['MO'],2017-09-09 18:00:00,2017-09-09 19:20:00,[],,
90836,Health Systems,6.0,['TU'],2017-09-09 18:00:00,2017-09-09 20:50:00,[],,
90861,Health Policy,6.0,['MO'],2017-09-09 18:00:00,2017-09-09 20:50:00,[],,
90872,Using R for Policy Data Analysis,6.0,['TU'],2017-09-09 18:00:00,2017-09-09 20:50:00,[],,
90874,Special Topics: Principles & Practices of R&D; Management,6.0,"['TU', 'TH']",2017-09-09 09:00:00,2017-09-09 10:20:00,[],,
90878,Policy Analysis Capstone,12.0,['FR'],2017-09-09 12:00:00,2017-09-09 14:50:00,[],,
90882,Behavioral Economics in Public Policy,12.0,"['TU', 'TH']",2017-09-09 09:00:00,2017-09-09 10:20:00,[],,
90884,Systems: Project Planning,3.0,['FR'],2017-09-09 09:00:00,2017-09-09 11:50:00,[],,
90884,Systems: Project Planning,3.0,['FR'],2017-09-09 09:00:00,2017-09-09 11:50:00,[],,
90884,Systems: Project Planning,3.0,['FR'],2017-09-09 09:00:00,2017-09-09 11:50:00,[],,
90888,Washington Workshop,3.0,['FR'],2017-09-09 09:00:00,2017-09-09 11:50:00,[],,
90894,Policy Topics I: Federal Budget Policy,6.0,['MO'],2017-09-09 18:00:00,2017-09-09 20:50:00,[],,
90896,Policy Topics: International Development Policy,6.0,['MO'],2017-09-09 18:00:00,2017-09-09 20:50:00,[],,
90900,Internship,0.0,"['MO', 'TU', 'WE', 'TH', 'FR']",,,[],,
90901,Ph.D. Seminar I,12.0,"['MO', 'WE']",2017-09-09 09:00:00,2017-09-09 10:20:00,[],,
90906,Phd Econometrics I,12.0,"['TU', 'TH']",2017-09-09 13:30:00,2017-09-09 14:50:00,[],,
90906,Phd Econometrics I,12.0,['FR'],2017-09-09 10:30:00,2017-09-09 11:50:00,[],,
90908,Ph.D. Microeconomics,12.0,"['TU', 'TH', 'FR']",2017-09-09 09:00:00,2017-09-09 10:20:00,[],,
90918,Ph.D. Seminar III,12.0,"['MO', 'WE']",2017-09-09 09:00:00,2017-09-09 10:20:00,[],,
90985,Applied Microeconomics Seminar,0.0,['TU'],2017-09-09 15:30:00,2017-09-09 16:50:00,[],,
16161,ROB Freshman Seminar: Artificial Intelligence and Humanity,9.0,"['TU', 'TH']",2017-09-09 13:30:00,2017-09-09 14:50:00,[],,
16223,Introduction to Physical Computing,10.0,"['MO', 'WE']",2017-09-09 09:30:00,2017-09-09 11:20:00,[],,
16311,Introduction to Robotics,12.0,"['SU', 'TU', 'WE']",2017-09-09 16:30:00,2017-09-09 17:50:00,[],,
16362,Mobile Robot Programming Laboratory,12.0,"['TU', 'TH']",2017-09-09 10:30:00,2017-09-09 11:50:00,[],,
16375,Robotics for Creative Practice,10.0,"['TU', 'TH']",2017-09-09 13:30:00,2017-09-09 14:50:00,[],,
16384,Robot Kinematics and Dynamics,12.0,"['TU', 'TH']",2017-09-09 09:00:00,2017-09-09 10:20:00,[],,
16450,Robotics Systems Engineering,12.0,"['MO', 'WE']",2017-09-09 09:00:00,2017-09-09 10:20:00,[],,
16456,Reality Computing Studio,12.0,"['MO', 'WE']",2017-09-09 13:30:00,2017-09-09 15:20:00,[],,
16614,MS-RT Extended Project Course Sequence (EPCS),,"['TU', 'TH']",2017-09-09 16:30:00,2017-09-09 18:20:00,[],,
16617,MS-RT Career Conversations and Development Seminar,,['FR'],2017-09-09 12:00:00,2017-09-09 14:20:00,[],,
16622,MSCV Capstone,12.0,['FR'],2017-09-09 10:30:00,2017-09-09 11:50:00,[],,
16627,MSCV Seminar,0.0,['TU'],2017-09-09 10:30:00,2017-09-09 11:50:00,[],,
16642,"Manipulation, Mobility, and Control",12.0,"['MO', 'WE']",2017-09-09 12:00:00,2017-09-09 13:20:00,[],,
16650,Systems Engineering and Management for Robotics,12.0,"['TU', 'TH']",2017-09-09 12:00:00,2017-09-09 13:20:00,[],,
16681,MRSD Project 1,12.0,"['TU', 'TH']",2017-09-09 15:00:00,2017-09-09 16:50:00,[],,
16697,Introduction to Robotics Business,9.0,['FR'],2017-09-09 10:00:00,2017-09-09 13:20:00,[],,
16720,Computer Vision,12.0,"['MO', 'WE']",2017-09-09 16:30:00,2017-09-09 17:50:00,[],,
16720,Computer Vision,12.0,"['TU', 'TH']",2017-09-09 16:30:00,2017-09-09 17:50:00,[],,
16722,Sensing and Sensors,12.0,"['MO', 'WE']",2017-09-09 15:00:00,2017-09-09 16:20:00,[],,
16741,Mechanics of Manipulation,12.0,"['MO', 'WE']",2017-09-09 12:00:00,2017-09-09 13:20:00,[],,
16782,Planning and Decision-making in Robotics,12.0,"['MO', 'WE']",2017-09-09 13:30:00,2017-09-09 14:50:00,[],,
16811,Mathematical Fundamentals for Robotics,12.0,"['TU', 'TH']",2017-09-09 15:00:00,2017-09-09 16:20:00,[],,
16822,Geometry-based Methods in Vision,12.0,"['MO', 'WE']",2017-09-09 10:30:00,2017-09-09 11:50:00,[],,
16831,Statistical Techniques in Robotics,12.0,"['TU', 'TH']",2017-09-09 13:30:00,2017-09-09 14:50:00,[],,
16843,Manipulation Algorithms,12.0,"['TU', 'TH']",2017-09-09 09:00:00,2017-09-09 10:20:00,[],,
16861,Mobile Robot Development,12.0,"['MO', 'WE']",2017-09-09 15:00:00,2017-09-09 16:20:00,[],,
16867,Human Robot Interaction,12.0,"['MO', 'WE']",2017-09-09 16:30:00,2017-09-09 17:50:00,[],,
16868,Biomechanics & Motor Control,12.0,"['TU', 'TH']",2017-09-09 13:30:00,2017-09-09 14:50:00,[],,
16897,Seminar on Robotics,0.0,['FR'],2017-09-09 15:00:00,2017-09-09 17:20:00,[],,
16899,Nuclear Robots,12.0,['TH'],2017-09-09 16:30:00,2017-09-09 17:20:00,[],,
16899,Nuclear Robots,12.0,['TU'],2017-09-09 12:00:00,2017-09-09 14:50:00,[],,
16899,Nuclear Robots,12.0,"['TU', 'TH']",2017-09-09 15:00:00,2017-09-09 16:20:00,[],,
88120,"Reason, Passion and Cognition",9.0,"['TU', 'TH']",2017-09-09 15:00:00,2017-09-09 16:20:00,[],,
88150,Managing Decisions,9.0,"['MO', 'WE']",2017-09-09 13:30:00,2017-09-09 14:50:00,[],,
88230,Human Intelligence and Human Stupidity,9.0,"['MO', 'WE']",2017-09-09 19:30:00,2017-09-09 20:50:00,[],,
88251,Empirical Research Methods,9.0,"['TU', 'TH']",2017-09-09 13:30:00,2017-09-09 14:50:00,[],,
88275,Bubbles: Big Data for Human Minds,9.0,"['TU', 'TH']",2017-09-09 13:30:00,2017-09-09 14:50:00,[],,
88281,Topics in Law: 1st Amendment,9.0,['TU'],2017-09-09 18:30:00,2017-09-09 21:20:00,[],,
88302,Behavioral Decision Making,9.0,"['TU', 'TH']",2017-09-09 15:00:00,2017-09-09 16:20:00,[],,
88341,Organizational Communication,9.0,"['TU', 'TH']",2017-09-09 09:00:00,2017-09-09 10:20:00,[],,
88360,Behavioral Economics,9.0,"['TU', 'TH']",2017-09-09 10:30:00,2017-09-09 11:50:00,[],,
88365,Behavioral Economics and Public Policy,9.0,"['TU', 'TH']",2017-09-09 09:00:00,2017-09-09 10:20:00,[],,
88406,Behavioral Economics in Organizations,9.0,"['MO', 'WE']",2017-09-09 15:00:00,2017-09-09 16:20:00,[],,
88411,Rise of the Asian Economies,9.0,"['TU', 'TH']",2017-09-09 10:30:00,2017-09-09 11:50:00,[],,
88418,Domestic Negotiation,9.0,"['MO', 'WE']",2017-09-09 13:30:00,2017-09-09 14:50:00,[],,
88444,Public Policy and Regulation,9.0,"['TU', 'TH']",2017-09-09 13:30:00,2017-09-09 14:50:00,[],,
88452,Policy Analysis Senior Project,12.0,"['TU', 'TH']",2017-09-09 15:00:00,2017-09-09 16:50:00,[],,
88452,Policy Analysis Senior Project,12.0,"['TU', 'TH']",2017-09-09 15:00:00,2017-09-09 16:50:00,[],,
88702,Behavioral Economics,12.0,['WE'],2017-09-09 16:30:00,2017-09-09 19:20:00,[],,
88718,Large-scale Social Phenomena,12.0,['TU'],2017-09-09 16:30:00,2017-09-09 19:20:00,[],,
88900,Graduate Research Seminar I,6.0,['FR'],2017-09-09 12:15:00,2017-09-09 13:30:00,[],,
17413,Software Engineering Reflection,6.0,['WE'],2017-09-09 15:30:00,2017-09-09 16:50:00,[],,
17601,Data-driven Software Engineering,12.0,"['MO', 'WE']",2017-09-09 16:30:00,2017-09-09 17:50:00,[],,
17610,Risk Management for Software Intensive Projects,6.0,"['MO', 'WE']",2017-09-09 13:30:00,2017-09-09 14:50:00,[],,
17611,DevOps: Engineering for Deployment and Operations,12.0,"['MO', 'WE']",2017-09-09 13:30:00,2017-09-09 14:50:00,[],,
17630,Data Structures and Algorithms for Engineers,12.0,"['TU', 'TH']",2017-09-09 15:00:00,2017-09-09 16:20:00,[],,
17648,Engineering Data Intensive Scalable Systems,12.0,"['TU', 'TH']",2017-09-09 13:30:00,2017-09-09 14:50:00,[],,
17651,Models of Software Systems,12.0,"['MO', 'WE']",2017-09-09 10:30:00,2017-09-09 11:50:00,['FR'],2017-09-09 12:00:00,2017-09-09 13:20:00
17651,Models of Software Systems,12.0,"['MO', 'WE']",2017-09-09 10:30:00,2017-09-09 11:50:00,[],,
17652,Methods: Deciding What to Design,12.0,"['TU', 'TH']",2017-09-09 10:30:00,2017-09-09 11:50:00,['FR'],2017-09-09 14:00:00,2017-09-09 15:00:00
17652,Methods: Deciding What to Design,12.0,"['TU', 'TH']",2017-09-09 10:30:00,2017-09-09 11:50:00,[],,
17653,Managing Software Development,12.0,"['TU', 'TH']",2017-09-09 17:30:00,2017-09-09 18:50:00,[],,
17656,Communication for Software Engineers I,3.0,['MO'],2017-09-09 15:00:00,2017-09-09 16:20:00,[],,
17751,Models of Software Systems,12.0,"['MO', 'WE']",2017-09-09 10:30:00,2017-09-09 11:50:00,['FR'],2017-09-09 12:00:00,2017-09-09 13:20:00
17752,Methods What to Design,12.0,"['TU', 'TH']",2017-09-09 10:30:00,2017-09-09 11:50:00,['FR'],2017-09-09 14:00:00,2017-09-09 15:00:00
