Spring,2017,DAVID LANDIS,CIT,39660,ESTP PROJECT,A,10,12,83%,9.8,4.4,4.5,4.5,4.44,4.6,4.5,4.6,4.5,4.5
Summer,2016,DAVID LANDIS,CIT,39660,ESTP PROJECT,A,3,4,75%,5,4.67,4.67,4.67,4.33,4.67,4.67,4.33,4.67,4.33
Fall,2016,DAVID LANDIS,CIT,39660,ESTP PROJECT,A,3,3,100%,15.33,4.33,4.67,4.33,4.67,4.67,4.33,4.67,4.5,4.67
Fall,2016,LAUREN HILDESHEIM,CIT,39699,CPDC ENG MASTERS,C1,23,26,88%,4.74,4.74,4.78,4.74,4.26,4.7,4.61,4.91,4.74,4.48
Fall,2015,LAUREN HILDESHEIM,CIT,39699,CPDC ENG MASTERS,B2,24,35,69%,5.05,4.87,4.78,4.78,4.7,4.78,4.78,4.91,4.77,4.61
Fall,2016,SUSAN FINGER,CIT,39705,SP TPCS ENGR DESIGN,A,1,3,33%,24,5,5,5,5,5,5,5,5,5
Spring,2012,BURAK OZDOGANLAR,CIT,39800,PREP FACULTY CAREER,A,5,10,50%,2,4.25,3.4,3.6,4.25,4.25,4.25,4.25,4.25,3.6
Fall,2012,BURAK OZDOGANLAR,CIT,39800,PREP FACULTY CAREER,A,3,10,30%,2,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1,1.5
Spring,2011,BURAK OZDOGANLAR,CIT,39800,PREP FACULTY CAREER,A,9,18,50%,2,4.22,4.33,4.33,3.78,4.33,4.44,4.67,4.33,4.33
Fall,2011,BURAK OZDOGANLAR,CIT,39800,PREP FACULTY CAREER,A,10,18,56%,4.4,4,4.2,4.2,3.8,4.1,4.1,4.2,3.9,3.9
Spring,2010,BURAK OZDOGANLAR,CIT,39800,PREP FACULTY CAREER,A,22,27,81%,2,4.62,4.57,4.57,4.33,4.67,4.62,4.67,4.57,4.48
Fall,2010,BURAK OZDOGANLAR,CIT,39800,PREP FACULTY CAREER,A,37,51,73%,2,4.61,4.58,4.49,4.14,4.5,4.42,4.61,4.53,4.42
Fall,2016,"STEPPAN, S. (co-taught)",CIT,39801,COLL POLY SUR LAB I,A,3,5,60%,9,4.33,4.33,4.33,4.33,4.33,4.33,4.33,4.33,4.33
Fall,2016,"FROLLINI, R. (co-taught)",CIT,39801,COLL POLY SUR LAB I,A,3,5,60%,8,4,4,4,4,4,4,4,4,4
Fall,2016,"STEPPAN, S. (co-taught)",CIT,39801,COLL POLY SUR LAB I,B,1,2,50%,14,5,5,5,5,5,5,5,5,5
Fall,2016,"FROLLINI, R. (co-taught)",CIT,39801,COLL POLY SUR LAB I,B,1,2,50%,14,5,5,5,5,5,5,5,5,5
Fall,2015,"STEPPAN, S. (co-taught)",CIT,39801,COLL POLY SUR LAB I,A,1,3,33%,8,5,5,5,5,5,5,5,5,5
Fall,2015,"FROLLINI, R. (co-taught)",CIT,39801,COLL POLY SUR LAB I,A,1,3,33%,11,5,5,5,5,5,5,5,5,5
Fall,2014,"STEPPAN, S. (co-taught)",CIT,39801,COLL POLY SUR LAB I,A,3,4,75%,14,5,5,5,5,5,5,5,5,5
Fall,2014,"FROLLINI, R. (co-taught)",CIT,39801,COLL POLY SUR LAB I,A,3,4,75%,14,5,5,5,5,5,5,5,5,5
Fall,2013,"STEPPAN, S. (co-taught)",CIT,39801,COLL POLY SUR LAB I,A,1,2,50%,14,5,5,5,5,5,5,5,5,5
Fall,2013,"FROLLINI, R. (co-taught)",CIT,39801,COLL POLY SUR LAB I,A,1,2,50%,14,5,5,5,5,5,5,5,5,5
Fall,2013,"STEPPAN, S. (co-taught)",CIT,39801,COLL POLY SUR LAB I,B,2,4,50%,19,3,3,3,3,3,3,3,3,3
Fall,2013,"FROLLINI, R. (co-taught)",CIT,39801,COLL POLY SUR LAB I,B,2,4,50%,22.5,5,5,5,5,5,5,4.5,4.5,5
Fall,2012,"STEPPAN, S. (co-taught)",CIT,39801,COLL POLY SUR LAB I,A,1,2,50%,14,5,5,5,5,5,5,5,5,5
Fall,2012,"FROLLINI, R. (co-taught)",CIT,39801,COLL POLY SUR LAB I,A,1,2,50%,14,5,5,5,5,5,5,5,5,5
Fall,2012,"STEPPAN, S. (co-taught)",CIT,39801,COLL POLY SUR LAB I,B,4,10,40%,5,4.75,4.75,4.75,4.75,4.5,4.75,4.75,4.5,4.75
Fall,2012,"FROLLINI, R. (co-taught)",CIT,39801,COLL POLY SUR LAB I,B,4,10,40%,3,4.75,4.75,4.5,4.5,4.75,4.75,4.5,4.25,4.75
Fall,2011,"STEPPAN, S. (co-taught)",CIT,39801,COLL POLY SUR LAB I,A,1,5,20%,14,5,4,4,4,4,4,5,5,5
Fall,2011,"FROLLINI, R. (co-taught)",CIT,39801,COLL POLY SUR LAB I,A,1,5,20%,14,5,4,4,4,4,4,5,5,5
Fall,2011,"STEPPAN, S. (co-taught)",CIT,39801,COLL POLY SUR LAB I,B,4,7,57%,7.25,4.75,5,5,4.75,5,5,5,5,5
Fall,2011,"FROLLINI, R. (co-taught)",CIT,39801,COLL POLY SUR LAB I,B,4,7,57%,7.25,4,4.25,4.5,4.25,4.75,4.75,4.75,4.75,4.75
Fall,2010,"STEPPAN, S. (co-taught)",CIT,39801,COLL POLY SUR LAB I,A,3,7,43%,7,4.67,4.67,4.67,4.33,4.67,4.67,4.67,4.67,4.67
Fall,2010,"STEPPAN, S. (co-taught)",CIT,39801,COLL POLY SUR LAB I,B,1,2,50%,8,5,5,5,5,5,5,5,5,5
Fall,2010,"FROLLINI, R. (co-taught)",CIT,39801,COLL POLY SUR LAB I,B,1,2,50%,8,5,5,5,5,5,5,5,5,5
Spring,2017,ANNETTE JACOBSON,CIT,39802,COL POLY SUR LAB II,A,2,2,100%,12.5,5,5,5,4,4.5,4,5,4.5,4.5
Spring,2016,ANNETTE JACOBSON,CIT,39802,COL POLY SUR LAB II,A,4,6,67%,12.75,4,4.25,4.25,3.75,4.25,4.25,4.25,4.25,4.25
Spring,2016,ANNETTE JACOBSON,CIT,39802,COL POLY SUR LAB II,B,3,5,60%,12,5,5,5,5,5,5,5,5,5
Spring,2015,ANNETTE JACOBSON,CIT,39802,COL POLY SUR LAB II,A,4,4,100%,8,4.75,4.75,4.5,4.5,5,4.75,5,4.75,4.75
Spring,2015,ANNETTE JACOBSON,CIT,39802,COL POLY SUR LAB II,B,1,2,50%,8,5,5,4,4,4,5,5,5,5
Spring,2014,ANNETTE JACOBSON,CIT,39802,COL POLY SUR LAB II,A,3,5,60%,11,4.67,4.67,4.67,4.67,4.67,4.67,4.67,4.67,4.67
Spring,2014,ANNETTE JACOBSON,CIT,39802,COL POLY SUR LAB II,B,3,5,60%,13,5,5,5,3.67,5,5,5,4.67,5
Spring,2013,ANNETTE JACOBSON,CIT,39802,COL POLY SUR LAB II,A,4,5,80%,8,5,4.75,4.75,5,5,5,5,5,5
Spring,2013,ANNETTE JACOBSON,CIT,39802,COL POLY SUR LAB II,B,2,4,50%,8,3.5,5,4,5,4.5,4.5,5,4,4.5
Spring,2012,ANNETTE JACOBSON,CIT,39802,COL POLY SUR LAB II,B,7,9,78%,8.43,4.57,4.29,4.43,4.29,4.71,4.57,4.71,4.57,4.43
Spring,2011,ANNETTE JACOBSON,CIT,39802,COL POLY SUR LAB II,A,9,13,69%,7.67,4.67,4.89,4.89,4.33,4.78,4.89,4.89,4.88,4.89
Spring,2011,ANNETTE JACOBSON,CIT,39802,COL POLY SUR LAB II,B,3,6,50%,7,4.67,4.67,4.67,4.33,5,5,5,5,4.67
Spring,2010,ANNETTE JACOBSON,CIT,39802,COL POLY SUR LAB II,A,4,9,44%,7.25,5,5,5,5,4.75,4.75,5,4.75,4.75
Spring,2010,ANNETTE JACOBSON,CIT,39802,COL POLY SUR LAB II,B,4,9,44%,7.25,4.5,4.5,4.25,4.75,4.5,4.5,4.5,4.25,4.25
Spring,2016,SUSANA STEPPAN,CIT,39803,CPS LAB III,A,1,3,33%,5,5,5,5,5,5,5,5,5,5
Spring,2010,"STEPPAN, S. (co-taught)",CIT,39803,CPS LAB III,B,1,2,50%,11,5,5,5,5,5,5,5,5,5
Spring,2013,ADITYA KHAIR,CIT,39810,CPS SEMINAR,A,1,2,50%,2,5,5,5,5,5,5,5,5,5
